,title,artist,lastfm_id,genius_id,Group
2218,February,Dar Williams,TRORDIK128F932D5BA,744014.0,47
2219,Family,Dar Williams,TRCGNYW128F92F7486,1084975.0,99
2220,Over And Done,Deine Lakaien,TRNFZYX128F4242E5A,964646.0,53
2221,Driving With The Brakes On,Del Amitri,TRBEEEO128F146B9F1,797238.0,85
2222,Little Town Flirt,Del Shannon,TRAUVBB128F4240632,1088069.0,32
2223,She,Diary Of Dreams,TRAVOGN128F422ACFE,1424013.0,81
2224,Amok,Diary Of Dreams,TRFPSIE128F422A54A,1069025.0,117
2225,Son Of A Thief,Diary Of Dreams,TRZOHQF128F426DD45,1713206.0,83
2226,Allone,Diary Of Dreams,TRWOTZR128F42844DF,1543905.0,33
2227,Here With Me,Dido,TRUUTOM128F4292239,382254.0,51
2228,Black Byrd,Donald Byrd,TRUXFFL128F145BB84,1583852.0,49
2229,Fortunate Son,Donavon Frankenreiter,TRHARDF128F429CC12,1628089.0,55
2230,How Long,Eagles,TRMDFXX128F428C75C,393712.0,84
2231,Hallelujah,Elisa,TRHGVCF128F422BC51,1017779.0,32
2232,Something's Got A Hold On Me,Etta James,TRAOWMF128C7196B43,2254088.0,92
2233,Praise You,Fatboy Slim,TRRQKVG12903CB08BD,603237.0,38
2234,Fade Together,Franz Ferdinand,TRRSVQD128F4229994,461737.0,84
2235,The Trick Is To Keep Breathing,Garbage,TRUSLMV128E0786BAF,392476.0,25
2236,Dumb,Garbage,TRKEZWG128E0786BB0,511330.0,105
2237,I Dream A Highway,Gillian Welch,TRHUEFI128F933B0D7,133538.0,101
2238,Look At Miss Ohio,Gillian Welch,TRFVQVZ128E0786B34,704368.0,23
2239,DARE,Gorillaz,TRZZJEL128E0789040,21566.0,66
2240,Trains To Brazil,Guillemots,TRHHXTD128F1486EFC,215174.0,19
2241,Come Away With Me,Guillemots,TRAYBXG128F147A2D5,1397217.0,14
2242,If The World Ends,Guillemots,TRWNLIP128EF349B48,1391163.0,53
2243,Intro,India.Arie,TRDSPGE128C7196825,151050.0,35
2244,Video,India.Arie,TRIXXYP128C7196826,95985.0,67
2245,Ready For Love,India.Arie,TRWYOBK128F42AD004,146928.0,98
2246,Ghost Key,Isis,TRHZMIF128F933926A,1120001.0,79
2247,Threshold Of Transformation,Isis,TRXWAOO128F9339274,1217449.0,65
2248,Who Built The Road,Isobel Campbell & Mark Lanegan,TRHYVGO128F422C017,1733558.0,33
2249,I Guess I'm Just A Little Too Sensitive,Ivy,TRSPKGU12903CDA479,1607286.0,44
2250,Trust Me,Janis Joplin,TRLFISG128F4279259,336302.0,116
2251,Kozmic Blues,Janis Joplin,TREQIMA128F427F35F,336278.0,67
2252,Music,John Miles,TREOPTO128F1485D8B,415424.0,112
2253,Christmas In Prison,John Prine,TRZAPZY128F4295930,555415.0,98
2254,One Time,Justin Bieber,TRCLXTI128F932D0C9,80308.0,101
2255,Rock Your Body,Justin Timberlake,TRUZAOX128F9305498,124611.0,116
2256,Not An Addict,K's Choice,TRGOFIL128F427973D,415778.0,85
2257,Another Year,K's Choice,TRAHIPA128F4279744,1189794.0,83
2258,I Cried For You,Katie Melua,TRGYRAB128F933AE3A,1464245.0,10
2259,Within Me,Lacuna Coil,TRUVEMC12903CF26F6,865850.0,61
2260,Suicide Is Painless,Lady & Bird,TRPAJIA12903CE956A,799473.0,74
2261,Dance Me To The End Of Love,Leonard Cohen,TRNHGBY128F4279B99,166221.0,23
2262,Coming Back To You,Leonard Cohen,TRZBAWR128F42671B9,1493115.0,50
2263,Hallelujah,Leonard Cohen,TRFRAXB128F426A21B,1237.0,66
2264,Ain't No Cure For Love,Leonard Cohen,TRZGYUM128F92C49C2,262808.0,35
2265,Everybody Knows,Leonard Cohen,TRJXZIU128F934C594,147222.0,37
2266,Don't Cry For Me,Lisa Stansfield,TRRRDAD128F428E2C8,1440012.0,117
2267,Somewhere In Time,Lisa Stansfield,TRZDLLX128F42A3059,1447969.0,44
2268,Drunken Angel,Lucinda Williams,TRRXSLG128E07913B5,1122686.0,32
2269,Greenville,Lucinda Williams,TRMAIHM128F148C3BD,877787.0,14
2270,Still I Long For Your Kiss,Lucinda Williams,TRIYNWS128F92F2832,1373199.0,19
2271,Essence,Lucinda Williams,TRCRKHM128F1459CBC,1330870.0,101
2272,Die In The Summertime,Manic Street Preachers,TRZUURL128F4260A03,219030.0,39
2273,A Design For Life,Manic Street Preachers,TRZXNTB128F427AF58,218633.0,21
2274,She Will Be Loved,Maroon 5,TRZPDLL128F92EFFA1,87556.0,82
2275,Going Missing,Maxïmo Park,TRRRBZR128F9341FED,513979.0,92
2276,Limassol,Maxïmo Park,TREIHYZ128F42792A9,513985.0,82
2277,The Coast Is Always Changing,Maxïmo Park,TRTCPTT128F42792AA,513992.0,76
2278,Chosen Time,New Order,TRWYXJZ128F92EB926,1609603.0,13
2279,Fruit Tree,Nick Drake,TRWLREB128E0780E72,531546.0,14
2280,Saturday Sun,Nick Drake,TRKHJJE128E0780E74,661444.0,1
2281,Hazey Jane II,Nick Drake,TRTNIGY128F148EF48,1786429.0,45
2282,At The Chime Of A City Clock,Nick Drake,TRGLZXV128F148EF49,1786432.0,61
2283,One Of These Things First,Nick Drake,TROAIBP128F4280AAF,152868.0,51
2284,Let It Be Me,Nina Simone,TRMWJQW128F42AC27A,236845.0,69
2285,Hurt,Nine Inch Nails,TRQWGHU128E07912FF,53173.0,91
2286,Songbird,Oasis,TRMJWEF128F9341FD3,386924.0,74
2287,She Is Love,Oasis,TRNHFBE128E079348B,386930.0,42
2288,My Lover's Prayer,Otis Redding,TRUUKTP128EF34C1F7,2159675.0,34
2289,Clumsy,Our Lady Peace,TRGMSNC128F92F0798,957777.0,103
2290,Let Your Love Grow Tall,Passion Pit,TRUTUSD128F92EF9C5,64070.0,42
2291,I Am Mine,Pearl Jam,TRQKBPR128F930AC18,300936.0,91
2292,Bu$hleaguer,Pearl Jam,TRPWMRA128F92F2F4A,422574.0,34
2293,Dead Man,Pearl Jam,TRROZVW128F4280058,422319.0,101
2294,Last Kiss,Pearl Jam,TRYDWSR128F428005C,189721.0,38
2295,Victim Of The Crime,Phoenix,TRSGXHE128F4268854,206557.0,98
2296,Holdin' On Together,Phoenix,TRGSEQP128F1499A41,66517.0,112
2297,Cowboys,Portishead,TRURNRQ128F14534F6,317548.0,57
2298,Hunter,Portishead,TRXXZLJ128F4292222,319289.0,1
2299,This Is Not A Love Song,Public Image Ltd.,TRBIAHA128F42A4C9B,348229.0,52
2300,Rules And Regulations,Public Image Ltd.,TRJNNHN128F149F484,1759569.0,59
2301,Blow Out,Radiohead,TRTWLAL128E0782542,554110.0,58
2302,My Iron Lung,Radiohead,TRDCJNV128E07822BB,71499.0,37
2303,Happiness,Regurgitator,TRERNCX128F9309E76,1142078.0,67
2304,Cuddly Toy,Roachford,TRUVVIQ12903D05AB6,1718417.0,32
2305,Beyond The Sea,Royal Crown Revue,TRKWZUF128F42852C6,1319689.0,75
2306,Greek Song,Rufus Wainwright,TRUBMVR128E0791E66,1222482.0,101
2307,Poses,Rufus Wainwright,TRKXLJV128E0791E67,145617.0,47
2308,Affirmation,Savage Garden,TRIMGUS128F92F7C2A,2326841.0,84
2309,Hold Me,Savage Garden,TREYYWU128F42620A2,1231869.0,53
2310,The Best Thing,Savage Garden,TRMKGUV128F92FFB31,1171948.0,100
2311,Home,Sean Lennon,TRMIIYA128F14903BC,401293.0,36
2312,Bathtub,Sean Lennon,TRGYIZX128F14903BD,401289.0,92
2313,Spaceship,Sean Lennon,TRKTIAO128F14903BF,402476.0,42
2314,Sunny Came Home,Shawn Colvin,TRADNZM128F9300DF3,340790.0,34
2315,Candle,Skinny Puppy,TRYBVRS128F9350968,1583990.0,107
2316,Cult,Skinny Puppy,TRNRJYD128F935096A,1285935.0,112
2317,Sky,Sonique,TRNIEVN128F148D021,691403.0,62
2318,Cinderella's Big Score,Sonic Youth,TRTTABL128E0794C21,438468.0,65
2319,Shame,Stabbing Westward,TRQTLDQ128F42637D0,397615.0,10
2320,What Do I Have To Do?,Stabbing Westward,TRQAWWY128F4261F06,1349955.0,70
2321,Why,Stabbing Westward,TRIEKIW128F4261F08,1095877.0,101
2322,Give A Little Bit,Supertramp,TRLZURC128E079376E,967668.0,116
2323,Talk Talk,Talk Talk,TRRRFGY128EF33FB7B,1635459.0,42
2324,Candy,Talk Talk,TRWQMPX128F1460868,1362422.0,88
2325,Happiness Is Easy,Talk Talk,TRHFAIH128EF33FB83,1080686.0,39
2326,Life's What You Make It,Talk Talk,TRWSLUE128EF33FB82,1266080.0,84
2327,Along Comes Mary,The Association,TRIIIMY128F4259A8E,1129372.0,1
2328,Velvet,The Big Pink,TRXQLSN128F930F4BB,838757.0,58
2329,And Then You Kissed Me,The Cardigans,TRKFCUT128E078E942,464395.0,70
2330,Couldn't Care Less,The Cardigans,TRGHZQL128F4214272,464399.0,75
2331,Please Sister,The Cardigans,TRVRZDJ128F4214274,464403.0,36
2332,For What It's Worth,The Cardigans,TRTMAGH128F4241A8A,464406.0,22
2333,Lead Me Into The Night,The Cardigans,TRFHTYC128F4214277,464413.0,34
2334,Feathers And Down,The Cardigans,TRRTAHX128F421427A,464416.0,92
2335,The Same Mistakes,The Cooper Temple Clause,TRGPMUM128F4291486,1732745.0,60
2336,New Toys,The Cooper Temple Clause,TRPXSTZ128F930BA50,1540568.0,103
2337,Talking To A Brick Wall,The Cooper Temple Clause,TRUQELF128F429148E,1075239.0,81
2338,It's Not You,The Cure,TRQEIAG128F42B285A,388268.0,108
2339,In Your House,The Cure,TRFZQNY12903CA7674,388691.0,10
2340,A Forest,The Cure,TRDUAYH128F933420D,388684.0,32
2341,Widower,The Dillinger Escape Plan,TRISITF12903CE60D2,724379.0,58
2342,Dark End Of The Street,The Flying Burrito Brothers,TRRUWXL128E0793BCD,1327676.0,81
2343,Wild Horses,The Flying Burrito Brothers,TRIYEKE128E0793BDF,1368293.0,44
2344,Cold Waste,The Foreshadowing,TRAAWCO128F423A29B,1722310.0,82
2345,And We Danced,The Hooters,TRTGSIZ12903CE9121,1163802.0,36
2346,Rollercoaster,The Jesus And Mary Chain,TRIYUHA128E07964FE,1286481.0,84
2347,Once And Never Again,The Long Blondes,TRORYMK128F148996F,1452177.0,32
2348,Every Little Bit O' You,The Partridge Family,TRFKENQ128F4284FE5,1538342.0,111
2349,Boring,The Pierces,TRXMLKB128F92D6743,1508867.0,30
2350,Cleveland Rocks,The Presidents Of The United States Of America,TRZRKXW12903CA8AE0,782430.0,84
2351,Tiny Explosions,The Presidents Of The United States Of America,TRCKEVR128F4296D05,783580.0,35
2352,I'll Never Find Another You,The Seekers,TRGDPXJ128F4269C6E,116486.0,42
2353,The Carnival Is Over,The Seekers,TRECZLX128F4269341,1070217.0,74
2354,Leader Of The Pack,The Shangri-Las,TRTBJAL128F42264D3,133596.0,32
2355,Dry Your Eyes,The Streets,TRSPFYR128F429C94D,43888.0,32
2356,Never Went To Church,The Streets,TRYTYJI128F9339269,53079.0,101
2357,Twist And Shout,The Tremeloes,TRXMJNP12903D083DD,887453.0,51
2358,Heart Skipped A Beat,The Xx,TRSCGYO128F9351A5A,102374.0,61
2359,Fantasy,The Xx,TRIFHLB128F9351A5F,138672.0,32
2360,Down In It,Tiga,TRSNLMV128F4298776,1662779.0,110
2361,Carnival Song,Tim Buckley,TRBCHIJ12903CB06B2,1087244.0,42
2362,Sweet Pea,Tommy Roe,TRZJAPJ12903CA1594,921772.0,58
2363,Cedars Of Lebanon,U2,TRSEDWR128F92EC1E8,138856.0,39
2364,Instant Karma,U2,TRIXTWU128F4267303,1130136.0,37
2365,Come Back Darling,UB40,TRQLICG12903CBFAFD,1232311.0,30
2366,City Hall,Vienna Teng,TRJOPWP128F149CB6D,1618578.0,74
2367,The Last Snowfall,Vienna Teng,TRKQQLC128F93032DA,1762507.0,103
2368,Goodnight Girl,Wet Wet Wet,TRAHZMM128E07838FF,1391521.0,85
2369,Final Destination,Within Temptation,TRBSHXS128F427919F,1175597.0,58
2370,All I Need,Within Temptation,TRXTOSU128F42791A4,1400055.0,105
2371,Forgiven,Within Temptation,TRRXTKJ128F92C4B5C,1032736.0,32
2372,See My Baby Jive,Wizzard,TRFFNQT128F934B6B2,1998655.0,49
2373,Rough Boy,ZZ Top,TRFLNKF128F92FD8F5,400520.0,82
2374,Loser,3 Doors Down,TRRMIYS128F427E9ED,209976.0,10
2375,Be Like That,3 Doors Down,TRAXJHG128F427EA02,209987.0,91
2376,Rotten Apple,Alice In Chains,TRXKTXZ128F4279313,192456.0,96
2377,Nutshell,Alice In Chains,TRFSGSD128F92E4740,185169.0,85
2378,No Excuses,Alice In Chains,TRUOMPF128F92F76E1,339309.0,110
2379,Don't Follow,Alice In Chains,TRTRLCN128F427931C,340819.0,114
2380,Poppin' Champagne,All Time Low,TRPAUGV128F9320867,439934.0,94
2381,Damned If I Do Ya (Damned If I Don't),All Time Low,TRTLMBX128F9307E0C,379509.0,85
2382,Therapy,All Time Low,TRUBZKT128F9307E53,371427.0,35
2383,The Trees Were Mistaken,Andrew Bird,TRHJCYL128F42B8CDB,818480.0,55
2384,How You Gonna Keep 'Em Down On The Farm,Andrew Bird,TRCTBBV128F42B8CE1,817136.0,53
2385,Oh No,Andrew Bird,TRWVEEF128F9320A2F,425439.0,99
2386,When Tomorrow Comes,Anna Ternheim,TRDKERT128F92E8B52,1947393.0,34
2387,Why,Annie Lennox,TRMWQWJ128F425A43C,858671.0,37
2388,Money Can't Buy It,Annie Lennox,TRUXCVB128F92C78FC,859971.0,51
2389,Freeway Of Love,Aretha Franklin,TRXMPLK128F14B1629,437087.0,116
2390,Ring-Around-A-Rosy Rag,Arlo Guthrie,TRBCGWG128E0787386,985663.0,61
2391,There She Goes,Babyshambles,TRNIHSM128F4241006,1098162.0,47
2392,Lost Art Of Murder,Babyshambles,TRLEHJP128F4256A06,672434.0,105
2393,Hollow Hills,Bauhaus,TRCKVNG12903CCA03C,842160.0,42
2394,If You're Feeling Sinister,Belle And Sebastian,TRMKLEH128F42819A3,102451.0,59
2395,The Boy Done Wrong Again,Belle And Sebastian,TRJTFVH128F42819A5,128992.0,96
2396,Judy And The Dream Of Horses,Belle And Sebastian,TRHFMXE12903C9B61C,102549.0,92
2397,Slow Graffiti,Belle And Sebastian,TRVDCYX12903C9B622,102597.0,30
2398,The Boy With The Arab Strap,Belle And Sebastian,TREOBHW12903C9B62F,102555.0,45
2399,The Model,Belle And Sebastian,TRWGSAG12903C9B62D,480284.0,112
2400,The Shoop Shoop Song (It's In His Kiss),Betty Everett,TRRETPJ128F423424B,767981.0,51
2401,And So It Goes,Billy Joel,TRAVJDN128F92EA542,343546.0,19
2402,Love Really Hurts Without You,Billy Ocean,TRNUBWP12903CDDE9D,1380044.0,17
2403,Sea Of Joy,Blind Faith,TRCNXKN128F424C056,1765434.0,37
2404,Small Miracles,Blue Rodeo,TRCDGDU128F4282F80,848303.0,119
2405,Jingle Bells,Boney M.,TRODBUK128F4290490,1262506.0,81
2406,Mexico,Cake,TRTFQMF128F428D384,949849.0,44
2407,Jazzman,Carole King,TRGXDIH128F427F0AB,903598.0,67
2408,Show Me What I'm Looking For,Carolina Liar,TRIGYZP128F9342E6A,699187.0,79
2409,Opposite Of Adults,Chiddy Bang,TRIMGRR12903CEFCEA,718.0,105
2410,Forever Lost,Conjure One,TRLUGQL12903D06230,1685315.0,94
2411,Wretched World,Converge,TRBQOGW128F930C0A5,2279514.0,94
2412,Iko Iko,Cyndi Lauper,TRBLFOY128F42AC5AA,992533.0,49
2413,Sally's Pigeons,Cyndi Lauper,TRCQTAG128F4260E18,1690124.0,80
2414,Hot Gets A Little Cold,Cyndi Lauper,TRZOFIC128F4260E24,1382120.0,74
2415,Home,Daughtry,TRQZMPH128F92E3A7F,392145.0,32
2416,Bootylicious,Destiny's Child,TRDXCSH128F92ED4A1,207031.0,113
2417,Bang Bang You're Dead,Dirty Pretty Things,TRRTJDW128F146E8A0,1112513.0,39
2418,Black And White Town,Doves,TRUJNOI12903D01189,2102516.0,61
2419,Sunshower,Dr. Buzzard's Original Savannah Band,TRLUJRH128F4289DAC,831579.0,51
2420,I Don't Wanna Dance,Eddy Grant,TRYEJSX128F933564D,1128425.0,13
2421,Candle In The Wind,Elton John,TRULXIO12903CB6ABD,287814.0,35
2422,Goodbye Yellow Brick Road,Elton John,TRMJIHP128EF342E30,287675.0,109
2423,Better Off Dead,Elton John,TRMYITA128F4273967,390175.0,101
2424,But Not For Me,Ella Fitzgerald,TREMYSH128F9345BA0,1669139.0,55
2425,Here Comes The Rain Again,Eurythmics,TRPWLEH128F9351949,1780425.0,115
2426,Chicago Is So Two Years Ago,Fall Out Boy,TRTPGUG128F1459EB1,138462.0,21
2427,Ragged Wood,Fleet Foxes,TRDLMWP128F426BF6C,75305.0,84
2428,Quiet Houses,Fleet Foxes,TRDJRES128F933B4BA,75307.0,107
2429,Oliver James,Fleet Foxes,TRLXFKL128F426BF75,75313.0,101
2430,The Dolphins,Fred Neil,TRYKATP128F4255C3A,1653208.0,81
2431,Town Without Pity,Gene Pitney,TRZJIGI12903CD8859,1707737.0,104
2432,Your Generation,Generation X,TRCOTAF12903CA705B,1356645.0,69
2433,Invisible Touch,Genesis,TRWNAVB128F1481E35,478768.0,101
2434,Don't Forget Me (When I'm Gone),Glass Tiger,TRLUQMQ128F1465352,1226590.0,13
2435,Galveston,Glen Campbell,TRPLZCJ128F92FFB1A,712136.0,110
2436,Nothing's Gonna Change My Love For You,Glenn Medeiros,TROJUNR128F42544FD,579964.0,87
2437,Here We Are,Gloria Estefan,TRXGQSF128F426AD22,721180.0,0
2438,Dark Lines,Gossip,TRAZOCM128F4270F94,1178858.0,10
2439,Hearts A Mess,Gotye,TRNVQBV128F930B1EE,147082.0,44
2440,4 In The Morning,Gwen Stefani,TRUBQNM128F4291A22,409505.0,50
2441,U Started It,Gwen Stefani,TRYSDYR128F933AF5D,95661.0,108
2442,No Milk Today,Herman's Hermits,TRJCMJH128E0790A95,375339.0,32
2443,Why Not,Hilary Duff,TRCHRTI128F9325745,1626444.0,117
2444,Wake Up,Hilary Duff,TRYIYUF128F932573D,459144.0,107
2445,Beat Of My Heart,Hilary Duff,TRZCHWY128F9325746,823886.0,118
2446,Public Pervert,Interpol,TRNZTWD128F429EBE2,376633.0,99
2447,C'mere,Interpol,TRUAZYE128F429EB35,76859.0,78
2448,Length Of Love,Interpol,TRPKJAU128F429EB3B,430493.0,70
2449,No I In Threesome,Interpol,TRFLRXQ128F4280CCC,483687.0,79
2450,Twentysomething,Jamie Cullum,TRALSVY128E0783FA1,1269261.0,69
2451,She's A Woman,Jeff Beck,TRYCMRO128F4260EBF,857484.0,60
2452,Forever Autumn,Jeff Wayne,TRRKATO128F92EA465,1046213.0,103
2453,My Best Friend,Jefferson Airplane,TRUPHTG128F4284F8C,786676.0,10
2454,Hot Rod Heart,John Fogerty,TRFFDQY128F9311462,955399.0,0
2455,Down On The Corner,John Fogerty,TRXOECY128F9311477,980509.0,78
2456,Summerlong,Kathleen Edwards,TRYTLRH128F42AE85E,1060812.0,101
2457,Away,Kathleen Edwards,TRMHIBQ128F92F7408,1043551.0,100
2458,303,Kula Shaker,TRYNBER128F92FB0E0,1118808.0,109
2459,Great Hosannah,Kula Shaker,TRJYFRG128F9307148,1490734.0,88
2460,I Got You,Leona Lewis,TRVOZWL12903CD6081,2294241.0,114
2461,Broken,Leona Lewis,TRNUKNP128F933D7F7,920341.0,32
2462,Suzanne,Leonard Cohen,TRMMCZF128F9339016,51815.0,51
2463,The Stranger Song,Leonard Cohen,TROGPNB12903CFAF11,131718.0,101
2464,Rip It Up,Little Richard,TRNAJYB128F9333455,402507.0,80
2465,Ladykillers,Lush,TRFNVAR128F92CFEA3,521803.0,30
2466,Come On Come On,Mando Diao,TRUDFGW128F932BD9E,1771389.0,108
2467,Close Every Door,Mandragora Scream,TRNPKAS128F426A22F,1637047.0,44
2468,Can We Still Be Friends,Mandy Moore,TRRPDFG128F425BADB,1724411.0,84
2469,My Baby Loves Me,Martina McBride,TRKCDST128F428AD87,449710.0,42
2470,Disappear,Mazzy Star,TREXRLN128E0781A48,1191867.0,37
2471,Rhymes Of An Hour,Mazzy Star,TRSVVDZ128E0781A4A,1296095.0,33
2472,"Cry, Cry",Mazzy Star,TRVKPFX128E0781A4B,1272966.0,72
2473,Take Everything,Mazzy Star,TRZGSRL128E0781A4C,1312093.0,48
2474,Fade To Black,Metallica,TRAFMVN128F147CBCE,58878.0,53
2475,Escape,Metallica,TRCMQTP128F147CBD0,58892.0,111
2476,Everybody Gets A Second Chance,Mike & The Mechanics,TRWWEVA128F14693E2,1252556.0,103
2477,Heart Cooks Brain,Modest Mouse,TRVHTNR128F42411F1,147696.0,32
2478,Bankrupt On Selling,Modest Mouse,TRVOVYL128F4284E6F,147714.0,39
2479,Float On,Modest Mouse,TRPFYYL128F92F7144,56996.0,30
2480,Drop The Pressure,Mylo,TRGWBNW128F42AE0B9,1295826.0,92
2481,Dirty Knife,Neko Case,TRPHJJJ128F428B9EA,164925.0,114
2482,Fresh Off The Boat,Nelly Furtado,TRQKOIW128E0791FCE,1701642.0,61
2483,Turn My Way,New Order,TRHNYXE128F4297751,1462717.0,50
2484,Slow Jam,New Order,TRFPUCQ128F4297754,1538280.0,58
2485,Don't Smoke In Bed,Nina Simone,TRIYDFO128F932CBC6,531204.0,35
2486,He Needs Me,Nina Simone,TRBOXNP128F92E713A,965585.0,78
2487,Roll With It,Oasis,TRAUGGQ128E0793462,143250.0,49
2488,Don't Look Back In Anger,Oasis,TRSTGJK128F148EF2F,106380.0,83
2489,The Girl In The Dirty Shirt,Oasis,TROBZKI128E0793472,386948.0,79
2490,A Neverending Way,Orphaned Land,TRCQFCN128F92E8202,1251180.0,25
2491,The Kiss Of Babylon (The Sins),Orphaned Land,TRLKRKN12903D02798,876842.0,55
2492,Bright Idea,Orson,TRURZST128F1479BCB,1181222.0,80
2493,Baby,Os Mutantes,TRMXWRE128F146ED29,252494.0,100
2494,Smile Upon Me,Passion Pit,TRHEIIH128F9314FC8,64060.0,32
2495,Better Things,Passion Pit,TRUBFXT128F9314FCE,64063.0,39
2496,Sleepyhead,Passion Pit,TROEIXM12903D09458,64058.0,78
2497,Little Secrets,Passion Pit,TRIBHVL12903D07A1B,49219.0,44
2498,Release,Pearl Jam,TRWADNL128F42670C2,99568.0,106
2499,Elderly Woman Behind The Counter In A Small Town,Pearl Jam,TRFXJBK128F427E1DB,98350.0,76
2500,Days Before You Came,Placebo,TRDRNEO128E0780D9A,2144836.0,52
2501,Passive Aggressive,Placebo,TRMFMUD128E0780CEE,2144839.0,83
2502,Slave To The Wage,Placebo,TRABVIU128E0780DA0,2133991.0,74
2503,Commercial For Levi,Placebo,TRWRFVS128E0780CF2,593746.0,62
2504,Falling Away,Preston School Of Industry,TRNMFRS128F426031C,1661690.0,92
2505,Movin' On Up,Primal Scream,TRCLOAN128F4259ECA,150253.0,105
2506,Tell Laura I Love Her,Ray Peterson,TRDGHLY12903CDF60D,133605.0,109
2507,Georgia On My Mind,Ray Charles,TRNEYSM128F93321A6,432192.0,0
2508,Crying Time,Ray Charles,TRGULKY12903CFDAB1,432397.0,74
2509,For The Good Times,Ray Price,TRNWWEL12903CA68E0,1262202.0,55
2510,Drive Blind,Ride,TRMUYQC12903CB13FB,672338.0,36
2511,Close My Eyes,Ride,TRYQQUU12903CB1401,688697.0,57
2512,Ballad Of Easy Rider,Roger McGuinn,TRFUCDV128F9300226,1240641.0,48
2513,A Girl In Trouble (Is A Temporary Thing),Romeo Void,TRUXYPX128F426C2C1,871614.0,60
2514,Life Is A Rollercoaster,Ronan Keating,TRGCNGP12903CFA2BA,1203591.0,25
2515,I'll Build A Stairway To Paradise,Rufus Wainwright,TRFFNIL128F42821CE,966106.0,23
2516,Dollar Bill,Screaming Trees,TRLWUMF128F428EDE1,1458506.0,41
2517,If I Were Brave,Shawn Colvin,TRTSIZQ128F42637DA,1666387.0,48
2518,That's My Goal,Shayne Ward,TRPOJNO128F42AE435,1571682.0,113
2519,Stand By Me,Shayne Ward,TRZWKTG128F42B1CEB,1194503.0,44
2520,Roses,Silverchair,TRBFEIX128F426A5F8,599276.0,35
2521,Nobody Came,Silverchair,TRJNYOP128F426A5F9,599281.0,111
2522,Emotion Sickness,Silverchair,TRVJEKC128F427399F,1153409.0,39
2523,Ana's Song (Open Fire),Silverchair,TRSTMUC128F4271B21,125313.0,111
2524,Spawn Again,Silverchair,TRAUXSO128F42B863C,1203844.0,34
2525,Good Things Don't Always Come To You,Skunk Anansie,TRPSIFN128F933B1DF,801467.0,32
2526,You'll Follow Me Down,Skunk Anansie,TRSEPCQ128F9328403,802728.0,105
2527,You Could Be Happy,Snow Patrol,TROXHEA128F146EC58,492905.0,59
2528,Make This Go On Forever,Snow Patrol,TRECJOA128F9321193,1789630.0,115
2529,Set The Fire To The Third Bar,Snow Patrol,TRPFQUH128F92E021A,297221.0,57
2530,The Finish Line,Snow Patrol,TROIOPS128F146EC5D,1584869.0,25
2531,Runaway Train,Soul Asylum,TRSYUCF128F426B06D,131758.0,106
2532,Misery,Soul Asylum,TRDQAPV128F4264AD1,451334.0,114
2533,Promises Broken,Soul Asylum,TRGURKP128F4261EA0,1347278.0,100
2534,Goodbye,Spice Girls,TRYMQRL128F429833D,708784.0,53
2535,Get On With Your Life,Stina Nordenstam,TRDOZLS12903CD2A1C,1196006.0,55
2536,Luka,Suzanne Vega,TRNWEYN128E0793C6E,375331.0,50
2537,April 5th,Talk Talk,TRPAOPQ128F426A0DA,1484976.0,30
2538,Time It's Time,Talk Talk,TRTAZGL128F426A0E3,1421328.0,116
2539,I Believe In You,Talk Talk,TRPJHMC128EF33FB84,1130400.0,19
2540,Wealth,Talk Talk,TRFNWSG128F426A0E1,1044913.0,101
2541,Runeii,Talk Talk,TROYRRV128F9341CEB,1081829.0,48
2542,So Jealous,Tegan And Sara,TRXTAPY12903CE8450,343761.0,115
2543,Are You Ten Years Ago,Tegan And Sara,TREALMU128F429B809,343804.0,100
2544,Say Hello 2 Heaven,Temple Of The Dog,TRQRBAV128E07937B7,202489.0,117
2545,Gold Digger,The Automatic,TRHEQEV128F1494D07,1630490.0,84
2546,I And Love And You,The Avett Brothers,TRQXKEA12903C99C8E,66570.0,35
2547,Cursed Diamond,The Black Crowes,TRBXNBO128F933CE09,1548130.0,115
2548,Ballad In Urgency,The Black Crowes,TRAMKUA128F92ED3E1,1681781.0,34
2549,My Best Friend's Girl,The Cars,TRHJUBM128F932A24F,1786009.0,112
2550,Just What I Needed,The Cars,TRURMRL12903CD756B,518253.0,35
2551,Lust For Kicks,The Cars,TREOETU128F147EDE5,1553584.0,34
2552,Days Like These,The Cat Empire,TREKDDG128F4298103,157016.0,32
2553,Waiting Game,The Cooper Temple Clause,TRFPBCA12903CDA640,931319.0,53
2554,House Of Cards,The Cooper Temple Clause,TRPXHWL12903CDA64C,1487192.0,37
2555,Dreaming Of You,The Coral,TRPWDXI128F9341FEC,148080.0,88
